x(chord_dir),y(span_dir)
0.0015,0.18
0.016844271746982987,0.18026999999999999
0.017575467506205714,0.18054
0.018013363455876237,0.18081
0.01832747884914451,0.18108
0.01857240118032688,0.18134999999999998
0.01877288703162041,0.18162
0.01894232554476422,0.18189
0.01908879930509494,0.18216
0.019217571803222318,0.18242999999999998
0.019332266960405832,0.1827
0.019435488747200736,0.18297
0.019529172677125266,0.18324
0.019614797534081387,0.18351
0.019693519217682635,0.18378
0.019766258783890017,0.18405
0.019833762317026327,0.18431999999999998
0.019896642815673,0.18459
0.019955410219669806,0.18486
0.020010493398188688,0.18513
0.020062256554719347,0.18539999999999998
0.020111011670873136,0.18567
0.02015702808592982,0.18594
0.020200539969864432,0.18621
0.02024175222330801,0.18647999999999998
0.020280845186473464,0.18675
0.020317978434908696,0.18702
0.02035329386704497,0.18728999999999998
0.020386918236699948,0.18756
0.020418965246345563,0.18783
0.020449537289669698,0.1881
0.020478726911792512,0.18836999999999998
0.020506618040420494,0.18864
0.02053328702983176,0.18891
0.020558803550899517,0.18918
0.020583231353674993,0.18945
0.020606628923862634,0.18972
0.020629050050461378,0.18999
0.020650544318647105,0.19025999999999998
0.02067115753943285,0.19053
0.020690932125615378,0.1908
0.020709907421886744,0.19107
0.02072811999567142,0.19133999999999998
0.02074560389417792,0.19161
0.02076239087227793,0.19188
0.02077851059510648,0.19215
0.02079399081868255,0.19241999999999998
0.02080885755135713,0.19269
0.020823135198485686,0.19296
0.020836846692378758,0.19322999999999999
0.020850013609296763,0.1935
0.020862656275012152,0.19377
0.02087479386025694,0.19404
0.020886444467199488,0.19430999999999998
0.0208976252079459,0.19458
0.020908352275934745,0.19485
0.020918641010985353,0.19512
0.02092850595866626,0.19539
0.020937960924570318,0.19566
0.020947019024013115,0.19593
0.020955692727611303,0.19619999999999999
0.020963993903145028,0.19646999999999998
0.020971933854063048,0.19674
0.020979523354949275,0.19701
0.0209867726842348,0.19727999999999998
0.020993691654408824,0.19755
0.021000289639954966,0.19782
0.021006575603216084,0.19809
0.021012558118369627,0.19835999999999998
0.021018245393677117,0.19863
0.02102364529215526,0.1989
0.02102876535080136,0.19916999999999999
0.021033612798493133,0.19944
0.021038194572671257,0.19971
0.02104251733490307,0.19998
0.021046587485416355,0.20024999999999998
0.02105041117668426,0.20052
0.021053994326134848,0.20079
0.02105734262805234,0.20106
0.021060461564731053,0.20133
0.02106335641693788,0.2016
0.021066032273734204,0.20187
0.02106849404170388,0.20214
0.021070746453629982,0.20240999999999998
0.02107279407665944,0.20268
0.0210746413199916,0.20295
0.02107629244212362,0.20321999999999998
0.021077751557683124,0.20349
0.02107902264387616,0.20376
0.021080109546576114,0.20403
0.02108101598607745,0.20429999999999998
0.02108174556253626,0.20457
0.021082301761117805,0.20484
0.02108268795686997,0.20511
0.021082907419339922,0.20538
0.02108296331695009,0.20565
0.021082858721148512,0.20592
0.02108259661034721,0.20618999999999998
0.02108217987366169,0.20646
0.021081611314463428,0.20673
0.021080893653756497,0.207
0.02108002953338872,0.20726999999999998
0.02107902151910702,0.20754
0.021077872103465956,0.20781
0.02107658370859788,0.20808
0.02107515868885256,0.20834999999999998
0.021073599333313535,0.20862
0.021071907868198236,0.20889
0.02107008645914805,0.20915999999999998
0.021068137213414526,0.20943
0.021066062181947266,0.2097
0.02106386336138875,0.20997
0.021061542695981143,0.21023999999999998
0.021059102079389595,0.21051
0.02105654335644646,0.21078
0.021053868324820566,0.21105
0.02105107873661527,0.21132
0.021048176299899055,0.21159
0.02104516268017196,0.21186
0.021042039501771078,0.21212999999999999
0.021038808349218226,0.21239999999999998
0.021035470768512504,0.21267
0.021032028268370518,0.21294
0.021028482321416762,0.21321
0.02102483436532657,0.21348
0.02102108580392388,0.21375
0.021017238008235954,0.21402
0.02101329231750704,0.21428999999999998
0.021009250040172938,0.21456
0.021005112454798257,0.21483
0.021000880810977993,0.21509999999999999
0.02099655633020516,0.21537
0.020992140206705964,0.21564
0.0209876336082439,0.21591
0.02098303767689428,0.21617999999999998
0.020978353529790387,0.21645
0.020973582259842548,0.21672
0.020968724936431267,0.21699
0.020963782606075586,0.21726
0.020958756293077682,0.21753
0.020953647000144744,0.2178
0.02094845570898905,0.21806999999999999
0.02094318338090722,0.21833999999999998
0.020937830957339417,0.21861
0.02093239936040946,0.21888
0.020926889493446423,0.21914999999999998
0.02092130224148873,0.21942
0.020915638471771244,0.21969
0.02090989903419615,0.21996
0.020904084761788184,0.22022999999999998
0.02089819647113496,0.2205
0.020892234962812856,0.22077
0.02088620102179908,0.22104
0.020880095417870444,0.22131
0.020873918905989376,0.22158
0.020867672226677625,0.22185
0.02086135610637815,0.22211999999999998
0.020854971257805638,0.22238999999999998
0.02084851838028608,0.22266
0.0208419981600858,0.22293
0.02083541127073034,0.2232
0.020828758373313556,0.22347
0.02082204011679738,0.22374
0.02081525713830238,0.22401
0.020808410063389685,0.22427999999999998
0.020801499506334434,0.22455
0.02079452607039113,0.22482
0.02078749034805109,0.22508999999999998
0.020780392921292436,0.22536
0.0207732343618227,0.22563
0.020766015231314414,0.2259
0.020758736081633953,0.22616999999999998
0.02075139745506375,0.22644
0.020743999884518204,0.22671
0.020736543893753477,0.22698
0.020729029997571344,0.22725
0.020721458702017383,0.22752
0.020713830504573587,0.22779
0.020706145894345683,0.22805999999999998
0.020698405352245264,0.22832999999999998
0.020690609351166924,0.2286
0.02068275835616061,0.22887
0.020674852824599247,0.22914
0.02066689320634188,0.22941
0.020658879943892445,0.22968
0.020650813472554277,0.22995
0.020642694220580564,0.23021999999999998
0.02063452260932079,0.23049
0.020626299053363367,0.23076
0.02061802396067454,0.23102999999999999
0.020609697732733665,0.2313
0.020601320764665025,0.23157
0.02059289344536623,0.23184
0.02058441615763336,0.23210999999999998
0.02057588927828291,0.23238
0.020567313178270662,0.23265
0.020558688222807552,0.23292
0.020550014771472665,0.23319
0.02054129317832335,0.23346
0.0205325237920027,0.23373
0.020523706955844302,0.23399999999999999
0.02051484300797445,0.23426999999999998
0.020505932281411846,0.23454
0.020496975104164906,0.23481
0.020487971799326692,0.23508
0.020478922685167548,0.23535
0.020469828075225547,0.23562
0.020460688278394753,0.23589
0.020451503599011413,0.23615999999999998
0.020442274336938102,0.23643
0.020433000787645882,0.2367
0.020423683242294568,0.23697
0.020414321987811082,0.23724
0.020404917306966044,0.23751
0.02039546947844854,0.23778
0.02038597877693923,0.23804999999999998
0.020376445473181733,0.23832
0.02036686983405243,0.23859
0.020357252122628653,0.23886
0.020347592598255363,0.23913
0.020337891516610317,0.2394
0.020328149129767766,0.23967
0.02031836568626079,0.23994
0.020308541431142163,0.24020999999999998
0.020298676606043974,0.24048
0.02028877144923586,0.24075
0.020278826195682016,0.24101999999999998
0.020268841077096922,0.24129
0.02025881632199991,0.24156
0.020248752155768514,0.24183
0.02023864880069071,0.24209999999999998
0.020228506476015984,0.24237
0.02021832539800536,0.24264
0.02020810577998036,0.24291000000000001
0.020197847832370903,0.24318
0.02018755176276222,0.24345
0.020177217775940778,0.24372
0.02016684607393925,0.24398999999999998
0.020156436856080533,0.24425999999999998
0.02014599031902087,0.24453
0.020135506656792104,0.2448
0.020124986060842998,0.24507
0.020114428720079784,0.24534
0.02010383482090583,0.24561
0.020093204547260556,0.24588
0.02008253808065749,0.24614999999999998
0.020071835600221646,0.24642
0.02006109728272605,0.24669
0.020050323302627647,0.24696
0.02003951383210239,0.24723
0.020028669041079715,0.2475
0.02001778909727629,0.24777
0.020006874166229083,0.24803999999999998
0.019995924411327862,0.24830999999999998
0.019984939993846946,0.24858
0.019973921072976446,0.24885
0.01996286780585281,0.24912
0.019951780347588856,0.24939
0.019940658851303163,0.24966
0.01992950346814894,0.24992999999999999
0.019918314347342325,0.2502
0.019907091636190127,0.25046999999999997
0.01989583548011711,0.25073999999999996
0.019884546022692653,0.25101
0.019873223405657,0.25128
0.019861867768946995,0.25155
0.019850479250721288,0.25182
0.01983905798738514,0.25209
0.019827604113614703,0.25236000000000003
0.01981611776238091,0.25263
0.019804599064972866,0.2529
0.01979304815102086,0.25317
0.019781465148518907,0.25344
0.01976985018384692,0.25371
0.019758203381792457,0.25398
0.01974652486557205,0.25425
0.019734814756852213,0.25451999999999997
0.01972307317577,0.25478999999999996
0.01971130024095322,0.25506
0.019699496069540322,0.25533
0.01968766077719986,0.2556
0.019675794478149666,0.25587
0.019663897285175657,0.25614
0.019651969309650304,0.25641
0.019640010661550807,0.25668
0.019628021449476885,0.25695
0.019616001780668323,0.25722
0.019603951761022205,0.25749
0.019591871495109766,0.25776
0.01957976108619305,0.25803
0.019567620636241238,0.2583
0.019555450245946664,0.25856999999999997
0.019543250014740606,0.25884
0.01953102004080879,0.25911
0.01951876042110658,0.25938
0.019506471251374002,0.25965
0.0194941526261504,0.25992
0.019481804638788937,0.26019
0.019469427381470804,0.26046
0.01945702094521919,0.26073
0.019444585419913018,0.261
0.019432120894300468,0.26127
0.019419627456012233,0.26154
0.019407105191574615,0.26181
0.01939455418642231,0.26208
0.01938197452491108,0.26234999999999997
0.01936936629033015,0.26261999999999996
0.019356729564914424,0.26289
0.019344064429856454,0.26316
0.019331370965318305,0.26343
0.01931864925044313,0.2637
0.019305899363366578,0.26397
0.01929312138122808,0.26424
0.019280315380181847,0.26451
0.01926748143540775,0.26478
0.01925461962112204,0.26505
0.01924173001058782,0.26532
0.019228812676125435,0.26559
0.019215867689122586,0.26586
0.019202895120044437,0.26613
0.01918989503844336,0.26639999999999997
0.019176867512968727,0.26666999999999996
0.01916381261137636,0.26694
0.019150730400537976,0.26721
0.01913762094645037,0.26748
0.019124484314244548,0.26775
0.019111320568194617,0.26802
0.019098129771726625,0.26829000000000003
0.019084911987427174,0.26856
0.019071667277051976,0.26883
0.019058395701534205,0.2691
0.01904509732099277,0.26937
0.019031772194740417,0.26964
0.019018420381291725,0.26991
0.019005041938370968,0.27018
0.01899163692291985,0.27044999999999997
0.01897820539110515,0.27071999999999996
0.018964747398326168,0.27099
0.01895126299922215,0.27126
0.018937752247679535,0.27153
0.018924215196839102,0.2718
0.018910651899103,0.27207
0.018897062406141703,0.27234
0.018883446768900802,0.27261
0.01886980503760771,0.27288
0.01885613726177831,0.27315
0.018842443490223407,0.27342
0.01882872377105518,0.27369
0.018814978151693442,0.27396
0.018801206678871866,0.27423
0.018787409398644102,0.27449999999999997
0.018773586356389753,0.27477
0.018759737596820328,0.27504
0.018745863163985056,0.27531
0.018731963101276627,0.27558
0.01871803745143682,0.27585
0.018704086256562086,0.27612
0.018690109558109014,0.27639
0.01867610739689969,0.27666
0.018662079813127053,0.27693
0.018648026846360063,0.2772
0.018633948535548863,0.27747
0.01861984491902987,0.27774
0.018605716034530675,0.27801
0.018591561919175024,0.27827999999999997
0.01857738260948761,0.27854999999999996
0.018563178141398833,0.27882
0.018548948550249453,0.27909
0.01853469387079522,0.27936
0.01852041413721141,0.27963
0.018506109383097265,0.2799
0.018491779641480386,0.28017
0.018477424944821064,0.28044
0.01846304532501653,0.28071
0.018448640813405137,0.28098
0.018434211440770502,0.28125
0.01841975723734553,0.28152
0.018405278232816406,0.28179
0.018390774456326583,0.28206
0.01837624593648056,0.28232999999999997
0.018361692701347746,0.28259999999999996
0.018347114778466185,0.28287
0.018332512194846252,0.28314
0.018317884976974244,0.28341
0.018303233150816004,0.28368
0.01828855674182037,0.28395
0.018273855774922666,0.28422000000000003
0.018259130274548094,0.28449
0.018244380264615074,0.28476
0.018229605768538507,0.28503
0.018214806809233052,0.2853
0.018199983409116275,0.28557
0.018185135590111805,0.28584
0.01817026337365236,0.28611
0.018155366780682847,0.28637999999999997
0.018140445831663275,0.28664999999999996
0.01812550054657171,0.28692
0.018110530944907142,0.28719
0.018095537045692334,0.28746
0.01808051886747658,0.28773
0.018065476428338445,0.288
0.01805040974588845,0.28827
0.018035318837271736,0.28854
0.018020203719170614,0.28881
0.01800506440780716,0.28908
0.0179899009189457,0.28935
0.017974713267895286,0.28962
0.01795950146951208,0.28989
0.017944265538201786,0.29016
0.01792900548792192,0.29042999999999997
0.017913721332184166,0.2907
0.017898413084056566,0.29097
0.017883080756165768,0.29124
0.01786772436069919,0.29151
0.017852343909407146,0.29178
0.017836939413604907,0.29205
0.017821510884174805,0.29232
0.01780605833156819,0.29259
0.01779058176580744,0.29286
0.01777508119648788,0.29313
0.017759556632779686,0.2934
0.01774400808342972,0.29367
0.017728435556763393,0.29394
0.017712839060686422,0.29420999999999997
0.017697218602686606,0.29447999999999996
0.017681574189835483,0.29475
0.017665905828790112,0.29502
0.0176502135257946,0.29529
0.0176344972866818,0.29556
0.017618757116874835,0.29583
0.01760299302138869,0.2961
0.017587205004831644,0.29637
0.017571393071406823,0.29664
0.017555557224913584,0.29691
0.017539697468748967,0.29718
0.01752381380590903,0.29745
0.017507906238990213,0.29772
0.017491974770190655,0.29799
0.017476019401311466,0.29825999999999997
0.017460040133757973,0.29852999999999996
0.017444036968540938,0.2988
0.017428009906277745,0.29907
0.017411958947193565,0.29934
0.017395884091122464,0.29961
0.01737978533750851,0.29988
0.01736366268540682,0.30015000000000003
0.01734751613348464,0.30042
0.017331345680022286,0.30069
0.01731515132291418,0.30096
0.01729893305966975,0.30123
0.01728269088741439,0.3015
0.01726642480289031,0.30177
0.017250134802457417,0.30204
0.017233820882094165,0.30230999999999997
0.01721748303739832,0.30258
0.01720112126358777,0.30285
0.017184735555501242,0.30312
0.01716832590759907,0.30339
0.017151892313963846,0.30366
0.017135434768301087,0.30393
0.01711895326393991,0.3042
0.017102447793833606,0.30447
0.017085918350560253,0.30474
0.01706936492632325,0.30501
0.017052787512951872,0.30528
0.017036186101901753,0.30555
0.017019560684255388,0.30582
0.01700291125072256,0.30609
0.0169862377916408,0.30635999999999997
0.016969540296975748,0.30662999999999996
0.016952818756321566,0.3069
0.01693607315890126,0.30717
0.016919303493567014,0.30744
0.016902509748800483,0.30771
0.016885691912713077,0.30798000000000003
0.016868849973046197,0.30825
0.01685198391717146,0.30852
0.016835093732090894,0.30879
0.0168181794044371,0.30906
0.016801240920473432,0.30933
0.016784278266094074,0.3096
0.01676729142682416,0.30987
0.016750280387819852,0.31013999999999997
0.01673324513386837,0.31040999999999996
0.016716185649388014,0.31067999999999996
0.016699101918428175,0.31095
0.016681993924669306,0.31122
0.01666486165142285,0.31149
0.016647705081631173,0.31176
0.016630524197867484,0.31203000000000003
0.016613318982335677,0.3123
0.016596089416870203,0.31257
0.01657883548293587,0.31284
0.016561557161627678,0.31311
0.016544254433670573,0.31338
0.01652692727941919,0.31365
0.016509575678857608,0.31392
0.016492199611599024,0.31418999999999997
0.016474799056885456,0.31445999999999996
0.01645737399358738,0.31472999999999995
0.01643992440020336,0.315
0.01642245025485967,0.31527
0.016404951535309853,0.31554
0.016387428218934283,0.31581000000000004
0.01636988028273972,0.31608
0.016352307703358767,0.31635
0.016334710457049418,0.31662
0.01631708851969444,0.31689
0.016299441866800893,0.31716
0.016281770473499452,0.31743
0.01626407431454386,0.3177
0.01624635336431024,0.31797
0.016228607596796462,0.31823999999999997
0.016210836985621434,0.31850999999999996
0.016193041504024386,0.31878
0.016175221124864143,0.31905
0.016157375820618353,0.31932
0.016139505563382697,0.31959
0.01612161032487006,0.31986000000000003
0.01610369007640971,0.32013
0.016085744788946435,0.3204
0.016067774433039625,0.32067
0.016049778978862374,0.32094
0.016031758396200545,0.32121
0.016013712654451777,0.32148
0.015995641722624503,0.32175
0.015977545569336952,0.32202
0.015959424162816066,0.32228999999999997
0.015941277470896447,0.32255999999999996
0.01592310546101925,0.32283
0.01590490810023109,0.3231
0.015886685355182836,0.32337
0.01586843719212847,0.32364
0.015850163576923884,0.32391000000000003
0.015831864475025645,0.32418
0.015813539851489714,0.32445
0.015795189670970187,0.32472
0.015776813897717984,0.32499
0.015758412495579483,0.32526
0.01573998542799517,0.32553
0.015721532657998253,0.3258
0.015703054148213224,0.32606999999999997
0.015684549860854404,0.32633999999999996
0.01566601975772447,0.32660999999999996
0.015647463800212952,0.32688
0.015628881949294706,0.32715
